school_code,county,pub_priv,district,city,school_name,enrollment,utd_num,utd_per,cond_num,cond_per,pme_num,pme_per,pbe_num,pbe_per,p,q,r,s,t,u,v,w,x,y,z,aa,ab,ac,ad,ae,af,herd,field34,field35,field36,field37,field38,field39,field40,field41,field42,field43,CDSCode,NCESDist,NCESSchool,StatusType,County,District,School,Street,StreetAbr,City,Zip,State,MailStreet,MailStrAbr,MailCity,MailZip,MailState,Phone,Ext,Website,OpenDate,ClosedDate,Charter,CharterNum,FundingType,DOC,DOCType,SOC,SOCType,EdOpsCode,EdOpsName,EILCode,EILName,GSoffered,GSserved,Virtual,Latitude,Longitude,AdmFName1,AdmLName1,AdmEmail1,AdmFName2,AdmLName2,AdmEmail2,AdmFName3,AdmLName3,AdmEmail3,LastUpdate,school_code
6090401,ALAMEDA,PUBLIC,CASTRO VALLEY UNIFIED,CASTRO VALLEY,MARSHALL ELEMENTARY,70,69,99,0,0,0,0,0,0,0,0,0,0,1,1,69,99,69,99,69,99,69,99,69,99,Y,No,,,,,,,,,,,01611506090401,0607800,00746,Active,Alameda,Castro Valley Unified,Marshall Elementary,20111 Marshall Street,20111 Marshall St.,Castro Valley,94546-4656,CA,PO Box 2146,PO Box 2146,Castro Valley,94546,CA,(510) 537-2431,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,37.697794,-122.06573,Jesse,Woodward,jwoodward@cv.k12.ca.us,,,,,,,6/18/2015,6090401
6090419,ALAMEDA,PUBLIC,CASTRO VALLEY UNIFIED,CASTRO VALLEY,PALOMARES ELEMENTARY,20,20,100,0,0,0,0,0,0,0,0,0,0,0,0,20,100,20,100,20,100,20,100,20,100,Y,No,,,,,,,,,,,01611506090419,0607800,00747,Active,Alameda,Castro Valley Unified,Palomares Elementary,6395 Palo Verde Road,6395 Palo Verde Rd.,Castro Valley,94552-9708,CA,PO Box 2146,PO Box 2146,Castro Valley,94546,CA,(510) 582-4207,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,37.695582,-122.02480,Jennifer,Tomita,jtomita@cv.k12.ca.us,,,,,,,6/18/2015,6090419
6090435,ALAMEDA,PUBLIC,CASTRO VALLEY UNIFIED,CASTRO VALLEY,PROCTOR ELEMENTARY,78,71,91,0,0,0,0,2,3,2,3,0,0,5,6,71,91,71,91,71,91,71,91,71,91,Y,Yes,,,,,,,,,,,01611506090435,0607800,00749,Active,Alameda,Castro Valley Unified,Proctor Elementary,17520 Redwood Road,17520 Redwood Rd.,Castro Valley,94546-1434,CA,PO Box 2146,PO Box 2146,Castro Valley,94546,CA,(510) 537-0630,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,37.716742,-122.07366,Lisa,Garcia,lgarcia@cv.k12.ca.us,,,,,,,6/18/2015,6090435
6090468,ALAMEDA,PUBLIC,CASTRO VALLEY UNIFIED,CASTRO VALLEY,STANTON ELEMENTARY,106,105,99,0,0,1,1,0,0,0,0,0,0,0,0,105,99,105,99,105,99,105,99,105,99,Y,No,,,,,,,,,,,01611506090468,0607800,09525,Active,Alameda,Castro Valley Unified,Stanton Elementary,2644 Somerset Avenue,2644 Somerset Ave.,Castro Valley,94546-4016,CA,PO Box 2146,PO Box 2146,Castro Valley,94546,CA,(510) 727-9192,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,37.699908,-122.09352,Robin,Ormsby,rormsby@cv.k12.ca.us,,,,,,,12/18/2015,6090468
6090484,ALAMEDA,PUBLIC,CASTRO VALLEY UNIFIED,CASTRO VALLEY,VANNOY ELEMENTARY,62,57,92,0,0,1,2,1,2,1,2,0,0,3,5,57,92,57,92,57,92,57,92,57,92,Y,Yes,,,,,,,,,,,01611506090484,0607800,00752,Active,Alameda,Castro Valley Unified,Vannoy Elementary,5100 Vannoy,5100 Vannoy,Castro Valley,94546-0146,CA,PO Box 2146,PO Box 2146,Castro Valley,94546-0146,CA,(510) 537-1832,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,37.706636,-122.05868,Greg,Ko,gko@cv.k12.ca.us,,,,,,,6/18/2015,6090484
6001374,ALAMEDA,PUBLIC,DUBLIN UNIFIED,DUBLIN,DUBLIN ELEMENTARY,161,155,96,0,0,0,0,6,4,5,3,1,1,0,0,155,96,155,96,155,96,155,96,155,96,Y,Yes,,,,,,,,,,,01612266001374,,06929,Merged,Alameda,Murray Elementary,Dublin Elementary,7997 Vomac Road,7997 Vomac Rd.,Dublin,94566,CA,7997 Vomac Road,7997 Vomac Rd.,Dublin,94566,CA,,,,8/1/1997,6/30/1988,N,,,52,Elementary School District,60,Elementary Schools (Public),,,ELEM,Elementary,K-5,,,37.714327,-121.93689,,,,,,,,,,6/18/2015,6001374
6001374,ALAMEDA,PUBLIC,DUBLIN UNIFIED,DUBLIN,DUBLIN ELEMENTARY,161,155,96,0,0,0,0,6,4,5,3,1,1,0,0,155,96,155,96,155,96,155,96,155,96,Y,Yes,,,,,,,,,,,01750936001374,0600019,06929,Active,Alameda,Dublin Unified,Dublin Elementary,7997 Vomac Road,7997 Vomac Rd.,Dublin,94568-1599,CA,7997 Vomac Road,7997 Vomac Rd.,Dublin,94568-1599,CA,(925) 833-1204,5005,www.dublinusd.org,8/1/1997,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,37.715023,-121.93650,Lauren,McGovern,mcgovernlauren@dublinusd.org,,,,,,,5/10/2016,6001374
6001390,ALAMEDA,PUBLIC,DUBLIN UNIFIED,DUBLIN,FREDERIKSEN ELEMENTARY,166,164,99,0,0,0,0,2,1,2,1,0,0,0,0,164,99,164,99,164,99,164,99,164,99,Y,Yes,,,,,,,,,,,01612266001390,,09275,Merged,Alameda,Murray Elementary,Frederiksen Elementary,7243 Tamarack Drive,7243 Tamarack Dr.,Dublin,94568,CA,7243 Tamarack Drive,7243 Tamarack Dr.,Dublin,94568,CA,,,,7/1/1980,6/30/1988,N,,,52,Elementary School District,60,Elementary Schools (Public),,,ELEM,Elementary,K-6,,,37.714830,-121.92213,,,,,,,,,,6/18/2015,6001390
6001390,ALAMEDA,PUBLIC,DUBLIN UNIFIED,DUBLIN,FREDERIKSEN ELEMENTARY,166,164,99,0,0,0,0,2,1,2,1,0,0,0,0,164,99,164,99,164,99,164,99,164,99,Y,Yes,,,,,,,,,,,01750936001390,0600019,09275,Active,Alameda,Dublin Unified,Frederiksen Elementary,7243 Tamarack Drive,7243 Tamarack Dr.,Dublin,94568-1746,CA,7243 Tamarack Drive,7243 Tamarack Dr.,Dublin,94568-1746,CA,(925) 828-1037,5205,www.dublinusd.org,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,37.715077,-121.92195,Claire,Mognaga,mognagaclaire@dublinusd.org,,,,,,,12/17/2015,6001390
0123935,ALAMEDA,PUBLIC,DUBLIN UNIFIED,DUBLIN,HAROLD WILLIAM KOLB,151,150,99,0,0,0,0,1,1,1,1,0,0,0,0,150,99,150,99,150,99,150,99,150,99,Y,Yes,,,,,,,,,,,01750930123935,0600019,12927,Active,Alameda,Dublin Unified,Harold William Kolb,3150 Palermo Way,3150 Palermo Way,Dublin,94568-7326,CA,3150 Palermo Way,3150 Palermo Way,Dublin,94568-7326,CA,(925) 833-4720,6805,www.dublinusd.org,8/22/2011,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,37.711930,-121.85870,Joyce,Gibson,gibsonjoyce@dublinusd.org,,,,,,,12/17/2015,0123935
0131615,ALAMEDA,PUBLIC,DUBLIN UNIFIED,DUBLIN,J. M. AMADOR ELEMENTARY,179,177,99,0,0,0,0,2,1,1,1,1,1,0,0,177,99,177,99,177,99,177,99,177,99,Y,Yes,,,,,,,,,,,01750930131615,0600019,13862,Active,Alameda,Dublin Unified,J. M. Amador Elementary,2100 East Cantara Drive,2100 East Cantara Dr.,Dublin,94568-6700,CA,2100 East Cantara Drive,2100 East Cantara Dr.,Dublin,94568-6700,CA,(925) 307-1950,6705,www.dublinusd.org,8/26/2015,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,37.717296,-121.84565,Holly,Scroggins,scrogginsholly@dublinusd.org,,,,,,,2/11/2016,0131615
6118038,ALAMEDA,PUBLIC,DUBLIN UNIFIED,DUBLIN,JAMES DOUGHERTY ELEMENTARY,173,169,98,0,0,1,1,3,2,3,2,0,0,0,0,169,98,169,98,169,98,169,98,169,98,Y,Yes,,,,,,,,,,,01750936118038,0600019,08443,Active,Alameda,Dublin Unified,James Dougherty Elementary,5301 Hibernia Drive,5301 Hibernia Dr.,Dublin,94568-3164,CA,5301 Hibernia Drive,5301 Hibernia Dr.,Dublin,94568-3164,CA,(925) 803-4444,5805,www.dublinusd.org,9/5/2000,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,37.710390,-121.88512,Brett,Nelson,nelsonbrett@dublinusd.org,,,,,,,6/18/2015,6118038
0114579,ALAMEDA,PUBLIC,DUBLIN UNIFIED,DUBLIN,JOHN GREEN ELEMENTARY,123,121,98,1,1,0,0,1,1,1,1,0,0,0,0,122,99,121,98,122,99,122,99,122,99,Y,Yes,,,,,,,,,,,01750930114579,0600019,12078,Active,Alameda,Dublin Unified,John Green Elementary,3300 Antone Way,3300 Antone Way,Dublin,94568-7550,CA,3300 Antone Way,3300 Antone Way,Dublin,94568-7550,CA,(925) 833-4200,6605,www.dublinusd.org,8/27/2007,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,37.718100,-121.86150,Joseph,Romagna,romagnajoe@dublinusd.org,,,,,,,6/18/2015,0114579
6001424,ALAMEDA,PUBLIC,DUBLIN UNIFIED,DUBLIN,MURRAY ELEMENTARY,114,109,96,0,0,2,2,3,3,2,2,1,1,0,0,109,96,109,96,109,96,109,96,109,96,Y,Yes,,,,,,,,,,,01612266001424,,09276,Merged,Alameda,Murray Elementary,Murray Elementary,8435 Davona Drive,8435 Davona Dr.,Dublin,94566,CA,8435 Davona Drive,8435 Davona Dr.,Dublin,94566,CA,,,,7/1/1980,6/30/1988,N,,,52,Elementary School District,60,Elementary Schools (Public),,,ELEM,Elementary,K-6,,,37.721435,-121.93261,,,,,,,,,,6/18/2015,6001424
6001424,ALAMEDA,PUBLIC,DUBLIN UNIFIED,DUBLIN,MURRAY ELEMENTARY,114,109,96,0,0,2,2,3,3,2,2,1,1,0,0,109,96,109,96,109,96,109,96,109,96,Y,Yes,,,,,,,,,,,01750936001424,0600019,09276,Active,Alameda,Dublin Unified,Murray Elementary,8435 Davona Drive,8435 Davona Dr.,Dublin,94568-1107,CA,8435 Davona Drive,8435 Davona Dr.,Dublin,94568-1107,CA,(925) 828-2568,5405,www.dublinusd.org,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,37.721540,-121.93298,Carrie,Nerheim,nerheimcarrie@dublinusd.org,,,,,,,12/17/2015,6001424
6104723,ALAMEDA,PUBLIC,FREMONT UNIFIED,FREMONT,ARDENWOOD ELEMENTARY,168,166,99,2,1,0,0,0,0,0,0,0,0,0,0,167,99,168,100,167,99,168,100,168,100,Y,No,,,,,,,,,,,01611766104723,0614400,08138,Active,Alameda,Fremont Unified,Ardenwood Elementary,33955 Emilia Lane,33955 Emilia Ln.,Fremont,94555-2068,CA,33955 Emilia Lane,33955 Emilia Ln.,Fremont,94555-2068,CA,(510) 794-0392,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,37.572796,-122.05205,Jennifer,Casey,jcasey@fremont.k12.ca.us,,,,,,,6/18/2015,6104723
6000558,ALAMEDA,PUBLIC,FREMONT UNIFIED,FREMONT,BRIER ELEMENTARY,144,144,100,0,0,0,0,0,0,0,0,0,0,0,0,144,100,144,100,144,100,144,100,144,100,Y,No,,,,,,,,,,,01611766000558,0614400,01657,Active,Alameda,Fremont Unified,Brier Elementary,39201 Sundale Drive,39201 Sundale Dr.,Fremont,94538-1916,CA,39201 Sundale Drive,39201 Sundale Dr.,Fremont,94538-1916,CA,(510) 657-5020,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,37.539776,-121.98470,Julie,Williams,jwilliams@fremont.k12.ca.us,,,,,,,6/18/2015,6000558
6089320,ALAMEDA,PUBLIC,FREMONT UNIFIED,FREMONT,BROOKVALE ELEMENTARY,177,171,97,5,3,0,0,1,1,1,1,0,0,0,0,175,99,176,99,173,98,174,98,176,99,Y,Yes,,,,,,,,,,,01611766089320,0614400,01658,Active,Alameda,Fremont Unified,Brookvale Elementary,3400 Nicolet Avenue,3400 Nicolet Ave.,Fremont,94536-3598,CA,3400 Nicolet Avenue,3400 Nicolet Ave.,Fremont,94536-3598,CA,(510) 797-5940,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,37.568768,-122.01399,Cindy,Hicks,chicks@fremont.k12.ca.us,,,,,,,6/18/2015,6089320
6000566,ALAMEDA,PUBLIC,FREMONT UNIFIED,FREMONT,CABRILLO ELEMENTARY,71,71,100,0,0,0,0,0,0,0,0,0,0,0,0,71,100,71,100,71,100,71,100,71,100,Y,No,,,,,,,,,,,01611766000566,0614400,01659,Active,Alameda,Fremont Unified,Cabrillo Elementary,36700 San Pedro Drive,36700 San Pedro Dr.,Fremont,94536-6406,CA,36700 San Pedro Drive,36700 San Pedro Dr.,Fremont,94536-6406,CA,(510) 792-3232,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,37.550826,-122.02333,Giselle,Hudson,ghudson@fremont.k12.ca.us,,,,,,,6/18/2015,6000566
6000590,ALAMEDA,PUBLIC,FREMONT UNIFIED,FREMONT,E. M. GRIMMER ELEMENTARY,101,98,97,1,1,0,0,2,2,2,2,0,0,0,0,98,97,99,98,99,98,99,98,99,98,Y,Yes,,,,,,,,,,,01611766000590,0614400,01666,Active,Alameda,Fremont Unified,E. M. Grimmer Elementary,43030 Newport Drive,43030 Newport Dr.,Fremont,94538-6113,CA,43030 Newport Drive,43030 Newport Dr.,Fremont,94538-6113,CA,(510) 656-1250,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,37.519634,-121.95100,Judy,Nye,jnye@fremont.k12.ca.us,,,,,,,6/18/2015,6000590
6111330,ALAMEDA,PUBLIC,FREMONT UNIFIED,FREMONT,FOREST PARK ELEMENTARY,141,140,99,1,1,0,0,0,0,0,0,0,0,0,0,140,99,141,100,141,100,141,100,141,100,Y,No,,,,,,,,,,,01611766111330,0614400,00488,Active,Alameda,Fremont Unified,Forest Park Elementary,34400 Maybird Circle,34400 Maybird Cir.,Fremont,94555-2917,CA,34400 Maybird Circle,34400 Maybird Cir.,Fremont,94555-2917,CA,(510) 713-0141,,,9/8/1993,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,37.561214,-122.05188,Sarah,Clark,sclark@fremont.k12.ca.us,,,,,,,7/9/2015,6111330
6106983,ALAMEDA,PUBLIC,FREMONT UNIFIED,FREMONT,FRED E. WEIBEL ELEMENTARY,142,136,96,1,1,0,0,5,4,5,4,0,0,0,0,136,96,137,96,136,96,137,96,137,96,Y,Yes,,,,,,,,,,,01611766106983,0614400,09139,Active,Alameda,Fremont Unified,Fred E. Weibel Elementary,45135 South Grimmer Boulevard,45135 South Grimmer Blvd.,Fremont,94539-6631,CA,45135 South Grimmer Boulevard,45135 South Grimmer Blvd.,Fremont,94539-6631,CA,(510) 651-6958,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,37.507308,-121.92838,Catherine,Strommen,cstrommen@fremont.k12.ca.us,,,,,,,6/18/2015,6106983
6000624,ALAMEDA,PUBLIC,FREMONT UNIFIED,FREMONT,GLENMOOR ELEMENTARY,101,100,99,0,0,0,0,1,1,1,1,0,0,0,0,100,99,100,99,100,99,100,99,100,99,Y,Yes,,,,,,,,,,,01611766000624,0614400,01663,Active,Alameda,Fremont Unified,Glenmoor Elementary,4620 Mattos Drive,4620 Mattos Dr.,Fremont,94536-6784,CA,4620 Mattos Drive,4620 Mattos Dr.,Fremont,94536-6784,CA,(510) 797-0740,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,37.545703,-122.00487,Brian,Benevides,bbenevides@fremont.k12.ca.us,,,,,,,6/18/2015,6000624
6000640,ALAMEDA,PUBLIC,FREMONT UNIFIED,FREMONT,HARVEY GREEN ELEMENTARY,72,71,99,0,0,0,0,1,1,1,1,0,0,0,0,71,99,71,99,71,99,71,99,71,99,Y,Yes,,,,,,,,,,,01611766000640,0614400,01665,Active,Alameda,Fremont Unified,Harvey Green Elementary,42875 Gatewood Street,42875 Gatewood St.,Fremont,94538-4131,CA,42875 Gatewood Street,42875 Gatewood St.,Fremont,94538-4131,CA,(510) 656-6438,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,37.518135,-121.95810,Clara,Lee,chlee@fremont.k12.ca.us,,,,,,,7/9/2015,6000640
6000665,ALAMEDA,PUBLIC,FREMONT UNIFIED,FREMONT,J. HALEY DURHAM ELEMENTARY,168,162,96,4,2,0,0,2,1,2,1,0,0,0,0,164,98,166,99,165,98,165,98,166,99,Y,Yes,,,,,,,,,,,01611766000665,0614400,01662,Active,Alameda,Fremont Unified,J. Haley Durham Elementary,40292 Leslie Street,40292 Leslie St.,Fremont,94538-3520,CA,40292 Leslie Street,40292 Leslie St.,Fremont,94538-3520,CA,(510) 657-7080,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,37.542078,-121.96689,Maria,Bonaccorsi,tbonaccorsi@fremont.k12.ca.us,,,,,,,6/18/2015,6000665
6000673,ALAMEDA,PUBLIC,FREMONT UNIFIED,FREMONT,JAMES LEITCH ELEMENTARY,270,268,99,0,0,0,0,2,1,1,0,1,0,0,0,268,99,268,99,268,99,268,99,268,99,Y,Yes,,,,,,,,,,,01611766000673,0614400,01673,Active,Alameda,Fremont Unified,James Leitch Elementary,47100 Fernald Street,47100 Fernald St.,Fremont,94539-7005,CA,47100 Fernald Street,47100 Fernald St.,Fremont,94539-7005,CA,(510) 657-6100,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-3,K-3,N,37.486506,-121.92328,Mary,Liu-Lee,mlee@fremont.k12.ca.us,,,,,,,6/18/2015,6000673
6000541,ALAMEDA,PUBLIC,FREMONT UNIFIED,FREMONT,JOHN BLACOW ELEMENTARY,102,101,99,0,0,0,0,1,1,1,1,0,0,0,0,101,99,101,99,101,99,101,99,101,99,Y,Yes,,,,,,,,,,,01611766000541,0614400,01656,Active,Alameda,Fremont Unified,John Blacow Elementary,40404 Sundale Drive,40404 Sundale Dr.,Fremont,94538-3314,CA,40404 Sundale Drive,40404 Sundale Dr.,Fremont,94538-3314,CA,(510) 656-5121,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,37.527561,-121.97712,Jose,Hernandez,jhernandez@fremont.k12.ca.us,,,,,,,6/18/2015,6000541
6000723,ALAMEDA,PUBLIC,FREMONT UNIFIED,FREMONT,JOHN G. MATTOS ELEMENTARY,75,74,99,0,0,0,0,1,1,1,1,0,0,0,0,74,99,74,99,74,99,74,99,74,99,Y,Yes,,,,,,,,,,,01611766000723,0614400,01675,Active,Alameda,Fremont Unified,John G. Mattos Elementary,37944 Farwell Drive,37944 Farwell Dr.,Fremont,94536-7008,CA,37944 Farwell Drive,37944 Farwell Dr.,Fremont,94536-7008,CA,(510) 793-1359,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,37.538095,-122.01172,Sumi,Okuda,sokuda@fremont.k12.ca.us,,,,,,,3/4/2016,6000723
6066468,ALAMEDA,PUBLIC,FREMONT UNIFIED,FREMONT,JOHN GOMES ELEMENTARY,146,142,97,2,1,0,0,2,1,2,1,0,0,0,0,143,98,143,98,142,97,144,99,144,99,Y,Yes,,,,,,,,,,,01611766066468,0614400,01664,Active,Alameda,Fremont Unified,John Gomes Elementary,555 Lemos Lane,555 Lemos Ln.,Fremont,94539-3750,CA,555 Lemos Lane,555 Lemos Ln.,Fremont,94539-3750,CA,(510) 656-3414,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,37.550361,-121.94761,Doug,Whipple,dwhipple@fremont.k12.ca.us,,,,,,,6/18/2015,6066468
6000681,ALAMEDA,PUBLIC,FREMONT UNIFIED,FREMONT,JOSEPH AZEVADA ELEMENTARY,100,99,99,0,0,0,0,1,1,1,1,0,0,0,0,99,99,99,99,99,99,99,99,99,99,Y,Yes,,,,,,,,,,,01611766000681,0614400,01655,Active,Alameda,Fremont Unified,Joseph Azevada Elementary,39450 Royal Palm Drive,39450 Royal Palm Dr.,Fremont,94538-1843,CA,39450 Royal Palm Drive,39450 Royal Palm Dr.,Fremont,94538-1843,CA,(510) 657-3900,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,37.530970,-121.99417,Carole,Diamond,cdiamond@fremont.k12.ca.us,,,,,,,6/18/2015,6000681
6090526,ALAMEDA,PUBLIC,FREMONT UNIFIED,FREMONT,JOSHUA CHADBOURNE ELEMENTARY,72,71,99,0,0,0,0,1,1,1,1,0,0,0,0,71,99,71,99,71,99,71,99,71,99,Y,Yes,,,,,,,,,,,01611766090526,0614400,01661,Active,Alameda,Fremont Unified,Joshua Chadbourne Elementary,801 Plymouth Avenue,801 Plymouth Ave.,Fremont,94539-4637,CA,801 Plymouth Avenue,801 Plymouth Ave.,Fremont,94539-4637,CA,(510) 656-5242,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,37.542168,-121.93996,Anette,Raichbart-Saxe,araichbart@fremont.k12.ca.us,,,,,,,6/18/2015,6090526
6090534,ALAMEDA,PUBLIC,FREMONT UNIFIED,FREMONT,MISSION SAN JOSE ELEMENTARY,96,95,99,1,1,0,0,0,0,0,0,0,0,0,0,96,100,96,100,95,99,96,100,96,100,Y,No,,,,,,,,,,,01611766090534,0614400,01677,Active,Alameda,Fremont Unified,Mission San Jose Elementary,43545 Bryant Street,43545 Bryant St.,Fremont,94539-5885,CA,43545 Bryant Street,43545 Bryant St.,Fremont,94539-5885,CA,(510) 656-1200,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,37.528296,-121.92137,Charles,Graves,cgraves@fremont.k12.ca.us,,,,,,,6/18/2015,6090534
6000749,ALAMEDA,PUBLIC,FREMONT UNIFIED,FREMONT,MISSION VALLEY ELEMENTARY,72,69,96,2,3,0,0,1,1,0,0,1,1,0,0,70,97,70,97,69,96,71,99,71,99,Y,Yes,,,,,,,,,,,01611766000749,0614400,01679,Active,Alameda,Fremont Unified,Mission Valley Elementary,41700 Denise Street,41700 Denise St.,Fremont,94539-4562,CA,41700 Denise Street,41700 Denise St.,Fremont,94539-4562,CA,(510) 656-2000,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,37.535791,-121.94741,Mike,Pappas,mpappas@fremont.k12.ca.us,,,,,,,6/18/2015,6000749
6000756,ALAMEDA,PUBLIC,FREMONT UNIFIED,FREMONT,NILES ELEMENTARY,48,48,100,0,0,0,0,0,0,0,0,0,0,0,0,48,100,48,100,48,100,48,100,48,100,Y,No,,,,,,,,,,,01611766000756,0614400,01680,Active,Alameda,Fremont Unified,Niles Elementary,37141 Second Street,37141 Second St.,Fremont,94536-2835,CA,37141 Second Street,37141 Second St.,Fremont,94536-2835,CA,(510) 793-1141,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,37.577050,-121.98446,Diana,Brumbaugh,dbrumbaugh@fremont.k12.ca.us,,,,,,,7/9/2015,6000756
6000764,ALAMEDA,PUBLIC,FREMONT UNIFIED,FREMONT,O. N. HIRSCH ELEMENTARY,53,53,100,0,0,0,0,0,0,0,0,0,0,0,0,53,100,53,100,53,100,53,100,53,100,Y,No,,,,,,,,,,,01611766000764,0614400,01668,Active,Alameda,Fremont Unified,O. N. Hirsch Elementary,41399 Chapel Way,41399 Chapel Way,Fremont,94538-4202,CA,41399 Chapel Way,41399 Chapel Way,Fremont,94538-4202,CA,(510) 657-3537,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,37.528227,-121.96290,Murriel,Evans,murrielevans@fremont.k12.ca.us,,,,,,,6/18/2015,6000764
6090542,ALAMEDA,PUBLIC,FREMONT UNIFIED,FREMONT,OLIVEIRA ELEMENTARY,100,97,97,1,1,0,0,1,1,1,1,0,0,1,1,98,98,98,98,98,98,97,97,98,98,Y,Yes,,,,,,,,,,,01611766090542,0614400,01683,Active,Alameda,Fremont Unified,Oliveira Elementary,4180 Alder Avenue,4180 Alder Ave.,Fremont,94536-4799,CA,4180 Alder Avenue,4180 Alder Ave.,Fremont,94536-4799,CA,(510) 797-1135,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,37.560394,-122.01771,Ian,Squibb,isquibb@fremont.k12.ca.us,,,,,,,6/18/2015,6090542
6000798,ALAMEDA,PUBLIC,FREMONT UNIFIED,FREMONT,PARKMONT ELEMENTARY,168,165,98,0,0,0,0,2,1,2,1,0,0,1,1,165,98,165,98,165,98,165,98,165,98,Y,Yes,,,,,,,,,,,01611766000798,0614400,01684,Active,Alameda,Fremont Unified,Parkmont Elementary,2601 Parkside Drive,2601 Parkside Dr.,Fremont,94536-5246,CA,2601 Parkside Drive,2601 Parkside Dr.,Fremont,94536-5246,CA,(510) 793-7492,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,37.560232,-121.98468,Johanna,Cho,jcho@fremont.k12.ca.us,,,,,,,7/9/2015,6000798
